run_id,epoch,step_in_epoch,global_step,train_loss,train_ppl,grad_norm,grad_over_clip,would_clip,step_ms,tokens_per_sec,max_rss_kb,bad_loss
1774027413,1,284,284,2.562561,12.968988,4.538303,4.538303,1,1745.494,4693.226,50764,0
1774027413,1,285,285,2.517548,12.398160,4.244053,4.244053,1,1713.263,4781.520,50764,0
1774027413,1,286,286,2.523927,12.477503,1.678735,1.678735,1,1714.444,4778.226,50764,0
1774027413,1,287,287,2.526047,12.503974,3.998303,3.998303,1,1697.283,4826.536,50764,0
1774027413,1,288,288,2.496796,12.143528,4.806575,4.806575,1,1694.633,4834.085,50764,0
1774027413,1,289,289,2.541776,12.702207,2.640820,2.640820,1,1747.785,4687.075,50764,0
1774027413,1,290,290,2.569798,13.063179,5.659041,5.659041,1,1718.929,4765.758,50764,0
1774027413,1,291,291,2.552969,12.845187,2.281750,2.281750,1,1715.729,4774.648,50764,0
1774027413,1,292,292,2.507361,12.272499,5.205149,5.205149,1,1803.668,4541.855,50764,0
1774027413,1,293,293,2.565644,13.009030,6.050851,6.050851,1,1708.458,4794.967,50764,0
1774027413,1,294,294,2.496633,12.141548,1.101183,1.101183,1,1718.872,4765.917,50764,0
1774027413,1,295,295,2.503653,12.227073,5.230580,5.230580,1,1711.200,4787.284,50764,0
1774027413,1,296,296,2.540150,12.681569,6.241724,6.241724,1,1747.394,4688.123,50764,0
1774027413,1,297,297,2.513695,12.350484,1.792469,1.792469,1,1852.001,4423.323,50764,0
1774027413,1,298,298,2.524481,12.484412,4.941497,4.941497,1,1957.502,4184.926,50764,0
1774027413,1,299,299,2.542264,12.708413,4.191066,4.191066,1,1885.807,4344.028,50764,0
1774027413,1,300,300,2.535697,12.625231,2.698983,2.698983,1,1849.625,4429.006,50764,0
1774027413,1,301,301,2.519440,12.421638,5.758879,5.758879,1,1784.495,4590.655,50764,0
1774027413,1,302,302,2.559856,12.933960,6.390546,6.390546,1,1795.982,4561.294,50764,0
1774027413,1,303,303,2.507642,12.275952,2.675819,2.675819,1,1786.435,4585.669,50764,0
1774027413,1,304,304,2.502096,12.208060,6.408362,6.408362,1,1786.502,4585.498,50764,0
1774027413,1,305,305,2.546707,12.764998,6.847814,6.847814,1,1808.755,4529.082,50764,0
1774027413,1,306,306,2.550122,12.808670,4.073575,4.073575,1,1805.868,4536.322,50764,0
1774027413,1,307,307,2.546116,12.757462,5.993313,5.993313,1,1829.547,4477.610,50764,0
1774027413,1,308,308,2.528315,12.532372,8.048162,8.048162,1,1779.912,4602.476,50764,0
1774027413,1,309,309,2.508041,12.280848,5.023215,5.023215,1,1894.617,4323.828,50764,0
1774027413,1,310,310,2.518155,12.405683,6.044443,6.044443,1,1914.074,4279.876,50764,0
1774027413,1,311,311,2.529508,12.547333,6.376484,6.376484,1,1885.235,4345.347,50764,0
1774027413,1,312,312,2.549404,12.799478,4.411820,4.411820,1,1837.196,4458.970,50764,0
1774027413,1,313,313,2.520902,12.439812,4.870648,4.870648,1,1805.927,4536.176,50764,0
1774027413,1,314,314,2.506113,12.257189,8.222148,8.222148,1,1765.048,4641.233,50764,0
1774027413,1,315,315,2.541352,12.696829,4.504760,4.504760,1,1775.010,4615.186,50764,0
1774027413,1,316,316,2.508494,12.286411,2.912137,2.912137,1,1786.900,4584.477,50764,0
1774027413,1,317,317,2.517566,12.398385,4.124747,4.124747,1,1885.604,4344.496,50764,0
1774027413,1,318,318,2.516219,12.381689,1.737055,1.737055,1,1801.585,4547.107,50764,0
1774027413,1,319,319,2.513165,12.343934,3.267615,3.267615,1,1774.740,4615.887,50764,0
1774027413,1,320,320,2.479037,11.929771,3.205102,3.205102,1,1806.477,4534.793,50764,0
1774027413,1,321,321,2.519987,12.428433,1.859884,1.859884,1,1811.659,4521.821,50764,0
1774027413,1,322,322,2.531941,12.577895,1.751821,1.751821,1,1811.939,4521.124,50764,0
1774027413,1,323,323,2.524425,12.483712,2.402836,2.402836,1,1787.733,4582.341,50764,0
1774027413,1,324,324,2.486129,12.014681,2.608209,2.608209,1,1791.515,4572.666,50764,0
1774027413,1,325,325,2.555286,12.874987,1.694046,1.694046,1,1790.696,4574.757,50764,0
1774027413,1,326,326,2.538301,12.658147,1.869830,1.869830,1,1794.785,4564.336,50764,0
1774027413,1,327,327,2.531187,12.568419,2.977826,2.977826,1,1850.914,4425.921,50764,0
1774027413,1,328,328,2.527915,12.527353,2.275400,2.275400,1,1813.628,4516.913,50764,0
1774027413,1,329,329,2.554576,12.865846,3.981818,3.981818,1,1800.367,4550.184,50764,0
1774027413,1,330,330,2.544747,12.740009,3.405754,3.405754,1,1795.012,4563.757,50764,0
1774027413,1,331,331,2.479496,11.935245,4.009006,4.009006,1,1795.384,4562.811,50764,0
1774027413,1,332,332,2.490722,12.069986,2.872238,2.872238,1,1829.288,4478.244,50764,0
1774027413,1,333,333,2.514125,12.355791,3.475799,3.475799,1,1787.470,4583.014,50764,0
1774027413,1,334,334,2.542229,12.707965,3.793717,3.793717,1,1708.448,4794.995,50764,0
1774027413,1,335,335,2.521455,12.446697,2.006803,2.006803,1,1738.311,4712.619,50764,0
1774027413,1,336,336,2.553285,12.849243,4.658488,4.658488,1,1703.178,4809.833,50764,0
1774027413,1,337,337,2.518557,12.410673,4.373912,4.373912,1,1709.110,4793.138,50764,0
1774027413,1,338,338,2.519946,12.427927,2.283317,2.283317,1,1699.182,4821.144,50764,0
1774027413,1,339,339,2.508432,12.285656,6.350316,6.350316,1,1706.434,4800.655,50764,0
1774027413,1,340,340,2.529986,12.553329,4.754283,4.754283,1,1837.145,4459.093,50764,0
1774027413,1,341,341,2.479739,11.938148,2.012186,2.012186,1,1824.400,4490.244,50764,0
1774027413,1,342,342,2.513278,12.345326,4.022332,4.022332,1,1791.700,4572.195,50764,0
1774027413,1,343,343,2.528834,12.538881,1.730429,1.730429,1,1797.261,4558.046,50764,0
1774027413,1,344,344,2.468666,11.806690,1.407202,1.407202,1,1856.392,4412.862,50764,0
1774027413,1,345,345,2.519612,12.423773,2.831402,2.831402,1,1826.506,4485.066,50764,0
1774027413,1,346,346,2.548819,12.791983,3.300127,3.300127,1,1800.477,4549.905,50764,0
1774027413,1,347,347,2.543452,12.723520,1.473735,1.473735,1,1803.407,4542.513,50764,0
1774027413,1,348,348,2.521373,12.445673,2.908186,2.908186,1,1872.975,4373.790,50764,0
1774027413,1,349,349,2.501743,12.203742,3.052611,3.052611,1,1953.779,4192.901,50764,0
1774027413,1,350,350,2.502267,12.210144,1.769579,1.769579,1,2000.750,4094.465,50764,0
1774027413,1,351,351,2.559622,12.930926,4.590229,4.590229,1,1932.114,4239.915,50764,0
1774027413,1,352,352,2.509612,12.300152,4.549250,4.549250,1,1793.036,4568.788,50764,0
1774027413,1,353,353,2.507119,12.269530,3.081191,3.081191,1,1803.337,4542.689,50764,0
1774027413,1,354,354,2.488895,12.047956,3.614322,3.614322,1,1802.301,4545.302,50764,0
1774027413,1,355,355,2.522062,12.454248,4.387774,4.387774,1,1765.487,4640.079,50764,0
1774027413,1,356,356,2.468495,11.804672,5.436716,5.436716,1,1774.948,4615.347,50764,0
1774027413,1,357,357,2.498238,12.161045,4.070509,4.070509,1,1726.910,4743.733,50764,0
1774027413,1,358,358,2.495685,12.130038,4.799604,4.799604,1,1706.441,4800.634,50764,0
1774027413,1,359,359,2.533215,12.593925,5.085108,5.085108,1,1697.967,4824.593,50764,0
1774027413,1,360,360,2.504312,12.235133,2.572376,2.572376,1,1762.872,4646.962,50764,0
1774027413,1,361,361,2.490709,12.069825,2.418266,2.418266,1,1741.762,4703.283,50764,0
1774027413,1,362,362,2.484334,11.993130,3.755916,3.755916,1,1809.222,4527.914,50764,0
1774027413,1,363,363,2.474228,11.872537,2.638855,2.638855,1,1822.133,4495.830,50764,0
1774027413,1,364,364,2.508485,12.286301,2.304454,2.304454,1,1792.561,4569.997,50764,0
1774027413,1,365,365,2.495923,12.132925,2.177366,2.177366,1,1772.641,4621.352,50764,0
1774027413,1,366,366,2.493453,12.102999,5.672182,5.672182,1,1809.890,4526.243,50764,0
1774027413,1,367,367,2.499891,12.181164,4.963414,4.963414,1,1754.926,4668.003,50764,0
1774027413,1,368,368,2.491928,12.084557,3.735778,3.735778,1,1812.719,4519.178,50764,0
1774027413,1,369,369,2.520849,12.439150,2.910241,2.910241,1,1780.595,4600.710,50764,0
1774027413,1,370,370,2.503218,12.221763,2.290740,2.290740,1,1797.365,4557.784,50764,0
1774027413,1,371,371,2.487256,12.028220,3.648005,3.648005,1,1768.598,4631.917,50764,0
1774027413,1,372,372,2.516599,12.386401,5.168348,5.168348,1,1752.784,4673.708,50764,0
1774027413,1,373,373,2.488456,12.042663,3.227635,3.227635,1,1756.587,4663.588,50764,0
1774027413,1,374,374,2.492638,12.093134,2.282156,2.282156,1,1805.104,4538.244,50764,0
1774027413,1,375,375,2.479981,11.941040,4.157405,4.157405,1,1750.458,4679.918,50764,0
1774027413,1,376,376,2.491443,12.078692,2.784104,2.784104,1,1753.907,4670.716,50764,0
1774027413,1,377,377,2.528526,12.535017,3.958716,3.958716,1,1839.467,4453.465,50764,0
1774027413,1,378,378,2.460842,11.714673,2.567184,2.567184,1,1780.045,4602.131,50764,0
1774027413,1,379,379,2.548899,12.793016,5.766277,5.766277,1,1785.954,4586.903,50764,0
1774027413,1,380,380,2.520823,12.438832,4.346508,4.346508,1,1739.766,4708.679,50764,0
1774027413,1,381,381,2.482656,11.973017,6.491620,6.491620,1,1726.294,4745.425,50764,0
1774027413,1,382,382,2.529558,12.547964,3.103289,3.103289,1,1780.259,4601.577,50764,0
1774027413,1,383,383,2.483718,11.985749,6.245712,6.245712,1,1740.221,4707.447,50764,0
1774027413,1,384,384,2.475471,11.887302,3.465937,3.465937,1,1766.905,4636.355,50764,0
1774027413,1,385,385,2.518438,12.409197,6.385531,6.385531,1,1762.388,4648.239,50764,0
1774027413,1,386,386,2.516505,12.385241,5.567882,5.567882,1,1759.783,4655.121,50764,0
1774027413,1,387,387,2.547330,12.772950,2.514864,2.514864,1,1709.305,4792.590,50764,0
1774027413,1,388,388,2.483628,11.984667,5.168470,5.168470,1,1816.993,4508.547,50764,0
1774027413,1,389,389,2.533308,12.595099,3.574131,3.574131,1,1894.505,4324.084,50764,0
1774027413,1,390,390,2.519496,12.422331,8.036183,8.036183,1,1927.424,4250.233,50764,0
1774027413,1,391,391,2.484352,11.993341,4.736767,4.736767,1,1850.606,4426.659,50764,0
1774027413,1,392,392,2.524157,12.480373,9.163414,9.163414,1,1729.348,4737.046,50764,0
1774027413,1,393,393,2.506131,12.257417,9.678207,9.678207,1,1856.195,4413.329,50764,0
1774027413,1,394,394,2.501747,12.203800,4.780901,4.780901,1,1838.781,4455.125,50764,0
1774027413,1,395,395,2.451687,11.607911,7.843953,7.843953,1,1813.399,4517.483,50764,0
1774027413,1,396,396,2.497693,12.154422,8.624567,8.624567,1,1804.677,4539.316,50764,0
1774027413,1,397,397,2.474397,11.874541,2.356737,2.356737,1,1789.968,4576.619,50764,0
1774027413,1,398,398,2.539093,12.668182,13.560192,13.560192,1,1814.431,4514.914,50764,0
1774027413,1,399,399,2.513340,12.346091,12.704818,12.704818,1,1835.047,4464.192,50764,0
1774027413,1,400,400,2.513944,12.353556,3.607560,3.607560,1,1816.579,4509.575,50764,0
1774027413,1,401,401,2.524297,12.482123,12.466175,12.466175,1,1933.640,4236.570,50764,0
1774027413,1,402,402,2.538129,12.655965,16.472502,16.472502,1,1897.661,4316.894,50764,0
1774027413,1,403,403,2.508553,12.287135,8.631617,8.631617,1,1908.894,4291.491,50764,0
1774027413,1,404,404,2.486200,12.015529,5.950418,5.950418,1,1784.000,4591.928,50764,0
1774027413,1,405,405,2.503398,12.223963,12.493058,12.493058,1,1805.653,4536.864,50764,0
1774027413,1,406,406,2.510370,12.309481,5.605919,5.605919,1,1860.714,4402.612,50764,0
1774027413,1,407,407,2.498712,12.166817,8.300670,8.300670,1,1850.482,4426.954,50764,0
1774027413,1,408,408,2.515753,12.375918,8.055583,8.055583,1,1833.275,4468.507,50764,0
1774027413,1,409,409,2.476579,11.900485,3.379290,3.379290,1,1714.707,4777.493,50764,0
1774027413,1,410,410,2.475703,11.890066,11.686821,11.686821,1,1696.558,4828.600,50764,0
1774027413,1,411,411,2.488798,12.046783,14.385541,14.385541,1,1705.163,4804.233,50764,0
1774027413,1,412,412,2.513563,12.348849,7.083121,7.083121,1,1684.555,4863.006,50764,0
1774027413,1,413,413,2.497500,12.152072,7.749142,7.749142,1,1699.391,4820.551,50764,0
1774027413,1,414,414,2.484729,11.997869,12.910994,12.910994,1,1717.100,4770.836,50764,0
1774027413,1,415,415,2.498839,12.168354,5.378923,5.378923,1,1693.758,4836.583,50764,0
1774027413,1,416,416,2.516601,12.386428,10.597811,10.597811,1,1719.649,4763.762,50764,0
1774027413,1,417,417,2.522954,12.465362,13.703636,13.703636,1,1770.792,4626.179,50764,0
1774027413,1,418,418,2.502635,12.214637,8.259363,8.259363,1,1760.786,4652.468,50764,0
1774027413,1,419,419,2.479235,11.932129,6.787264,6.787264,1,1746.092,4691.619,50764,0
1774027413,1,420,420,2.513676,12.350251,9.826502,9.826502,1,1708.131,4795.884,50764,0
1774027413,1,421,421,2.494429,12.114816,6.464445,6.464445,1,1719.563,4764.001,50764,0
1774027413,1,422,422,2.479562,11.936039,7.492593,7.492593,1,1672.517,4898.008,50764,0
1774027413,1,423,423,2.452556,11.618003,10.632302,10.632302,1,1695.226,4832.394,50764,0
1774027413,1,424,424,2.499298,12.173941,5.439568,5.439568,1,1685.813,4859.377,50764,0
1774027413,1,425,425,2.513439,12.347324,6.070992,6.070992,1,1688.259,4852.335,50764,0
1774027413,1,426,426,2.467086,11.788042,8.907541,8.907541,1,1706.336,4800.929,50764,0
1774027413,1,427,427,2.489045,12.049759,5.102925,5.102925,1,1708.148,4795.837,50764,0
1774027413,1,428,428,2.485944,12.012458,7.974432,7.974432,1,1698.860,4822.058,50764,0
1774027413,1,429,429,2.479319,11.933133,9.280075,9.280075,1,1704.506,4806.085,50764,0
1774027413,1,430,430,2.507456,12.273667,4.615545,4.615545,1,1730.529,4733.814,50764,0
1774027413,1,431,431,2.517505,12.397622,7.366938,7.366938,1,1736.320,4718.023,50764,0
1774027413,1,432,432,2.525532,12.497537,10.383379,10.383379,1,1762.613,4647.644,50764,0
1774027413,1,433,433,2.525088,12.491999,6.342263,6.342263,1,1771.120,4625.322,50764,0
1774027413,1,434,434,2.510934,12.316426,9.004859,9.004859,1,1685.542,4860.158,50764,0
1774027413,1,435,435,2.496287,12.137340,12.676365,12.676365,1,1692.699,4839.607,50764,0
1774027413,1,436,436,2.511274,12.320615,7.011097,7.011097,1,1715.775,4774.519,50764,0
1774027413,1,437,437,2.477237,11.908313,4.930058,4.930058,1,1710.882,4788.172,50764,0
1774027413,1,438,438,2.478095,11.918539,8.882166,8.882166,1,1705.189,4804.160,50764,0
1774027413,1,439,439,2.481172,11.955263,4.578926,4.578926,1,1696.146,4829.772,50764,0
1774027413,1,440,440,2.510870,12.315637,10.663188,10.663188,1,1693.239,4838.064,50764,0
1774027413,1,441,441,2.503131,12.220702,13.314643,13.314643,1,1696.156,4829.745,50764,0
1774027413,1,442,442,2.478394,11.922097,6.491765,6.491765,1,1707.639,4797.267,50764,0
1774027413,1,443,443,2.492072,12.086291,6.864630,6.864630,1,1685.658,4859.823,50764,0
1774027413,1,444,444,2.515025,12.366914,9.122334,9.122334,1,1695.131,4832.665,50764,0
1774027413,1,445,445,2.473931,11.869007,3.350668,3.350668,1,1693.138,4838.352,50764,0
1774027413,1,446,446,2.504954,12.243000,7.776227,7.776227,1,1696.433,4828.955,50764,0
1774027413,1,447,447,2.472491,11.851928,9.723764,9.723764,1,1857.173,4411.005,50764,0
1774027413,1,448,448,2.495212,12.124305,4.835689,4.835689,1,1686.381,4857.740,50764,0
1774027413,1,449,449,2.465024,11.763770,6.374928,6.374928,1,1676.252,4887.094,50764,0
1774027413,1,450,450,2.489204,12.051684,9.268037,9.268037,1,1703.103,4810.045,50764,0
1774027413,1,451,451,2.471940,11.845408,4.266753,4.266753,1,1691.833,4842.085,50764,0
1774027413,1,452,452,2.462100,11.729421,5.953167,5.953167,1,1706.556,4800.311,50764,0
1774027413,1,453,453,2.482111,11.966493,9.956236,9.956236,1,1685.779,4859.474,50764,0
1774027413,1,454,454,2.486592,12.020236,6.791233,6.791233,1,1697.776,4825.135,50764,0
1774027413,1,455,455,2.477341,11.909554,4.767555,4.767555,1,1689.942,4847.503,50764,0
1774027413,1,456,456,2.482335,11.969181,6.615306,6.615306,1,1698.876,4822.013,50764,0
1774027413,1,457,457,2.477176,11.907592,4.637077,4.637077,1,1709.585,4791.806,50764,0
1774027413,1,458,458,2.463334,11.743904,6.903884,6.903884,1,1686.842,4856.411,50764,0
1774027413,1,459,459,2.443795,11.516668,9.205713,9.205713,1,1714.526,4777.996,50764,0
1774027413,1,460,460,2.481267,11.956409,5.540154,5.540154,1,1773.631,4618.774,50764,0
1774027413,1,461,461,2.474432,11.874960,7.719966,7.719966,1,1744.305,4696.427,50764,0
1774027413,1,462,462,2.484265,11.992298,8.926616,8.926616,1,1691.798,4842.185,50764,0
1774027413,1,463,463,2.492790,12.094971,6.544421,6.544421,1,1692.814,4839.281,50764,0
1774027413,1,464,464,2.502677,12.215147,9.012424,9.012424,1,1696.878,4827.690,50764,0
1774027413,1,465,465,2.455743,11.655094,10.688846,10.688846,1,1671.862,4899.926,50764,0
1774027413,1,466,466,2.479578,11.936227,6.019976,6.019976,1,1721.569,4758.450,50764,0
1774027413,1,467,467,2.476804,11.903167,5.579459,5.579459,1,1702.937,4810.512,50764,0
1774027413,1,468,468,2.492675,12.093581,6.110797,6.110797,1,1695.582,4831.380,50764,0
1774027413,1,469,469,2.466593,11.782237,3.433994,3.433994,1,1681.324,4872.350,50764,0
1774027413,1,470,470,2.505468,12.249295,8.749460,8.749460,1,1720.263,4762.064,50764,0
1774027413,1,471,471,2.463227,11.742641,8.769000,8.769000,1,1694.931,4833.235,50764,0
1774027413,1,472,472,2.467959,11.798338,3.814029,3.814029,1,1705.299,4803.850,50764,0
1774027413,1,473,473,2.477479,11.911199,10.914369,10.914369,1,1753.696,4671.276,50764,0
1774027413,1,474,474,2.462348,11.732332,12.096079,12.096079,1,1692.227,4840.958,50764,0
1774027413,1,475,475,2.489572,12.056115,4.795735,4.795735,1,1686.982,4856.008,50764,0
1774027413,1,476,476,2.493214,12.100105,8.280017,8.280017,1,1692.113,4841.284,50764,0
1774027413,1,477,477,2.492182,12.087623,12.741401,12.741401,1,1690.460,4846.019,50764,0
1774027413,1,478,478,2.429479,11.352970,9.526694,9.526694,1,1683.626,4865.688,50764,0
1774027413,1,479,479,2.459308,11.696719,3.205956,3.205956,1,1723.591,4752.868,50764,0
1774027413,1,480,480,2.468763,11.807827,6.191695,6.191695,1,1708.985,4793.489,50764,0
1774027413,1,481,481,2.437269,11.441753,4.288823,4.288823,1,1661.857,4929.426,50764,0
1774027413,1,482,482,2.487571,12.032021,8.890878,8.890878,1,1701.189,4815.454,50764,0
1774027413,1,483,483,2.476561,11.900270,11.663472,11.663472,1,1705.766,4802.534,50764,0
1774027413,1,484,484,2.458698,11.689582,6.349105,6.349105,1,1703.238,4809.663,50764,0
1774027413,1,485,485,2.451521,11.605988,7.421970,7.421970,1,1692.331,4840.660,50764,0
1774027413,1,486,486,2.481343,11.957310,13.400445,13.400445,1,1689.419,4849.005,50764,0
1774027413,1,487,487,2.487428,12.030299,6.811725,6.811725,1,1686.037,4858.731,50764,0
1774027413,1,488,488,2.473585,11.864911,5.225142,5.225142,1,1694.536,4834.363,50764,0
1774027413,1,489,489,2.504959,12.243055,10.780950,10.780950,1,1696.035,4830.090,50764,0
1774027413,1,490,490,2.460608,11.711936,7.319877,7.319877,1,1689.375,4849.130,50764,0
1774027413,1,491,491,2.455354,11.650554,4.401885,4.401885,1,1697.316,4826.443,50764,0
1774027413,1,492,492,2.482833,11.975143,6.196694,6.196694,1,1724.459,4750.476,50764,0
1774027413,1,493,493,2.467249,11.789967,2.937359,2.937359,1,1676.837,4885.388,50764,0
1774027413,1,494,494,2.512304,12.333314,7.440989,7.440989,1,1703.369,4809.294,50764,0
1774027413,1,495,495,2.455654,11.654058,1.687215,1.687215,1,1698.192,4823.953,50764,0
1774027413,1,496,496,2.497818,12.155941,6.426936,6.426936,1,1701.727,4813.934,50764,0
1774027413,1,497,497,2.472371,11.850507,5.670543,5.670543,1,1686.361,4857.798,50764,0
1774027413,1,498,498,2.471616,11.841568,4.854805,4.854805,1,1708.473,4794.924,50764,0
1774027413,1,499,499,2.472264,11.849244,4.042309,4.042309,1,1686.089,4858.581,50764,0
1774027413,1,500,500,2.448446,11.570347,2.853103,2.853103,1,1690.086,4847.091,50764,0
1774027413,1,501,501,2.482776,11.974459,5.632778,5.632778,1,1706.082,4801.646,50764,0
1774027413,1,502,502,2.471589,11.841249,6.032738,6.032738,1,1689.600,4848.484,50764,0
1774027413,1,503,503,2.472864,11.856354,1.262338,1.262338,1,1699.866,4819.203,50764,0
1774027413,1,504,504,2.467765,11.796051,3.852012,3.852012,1,1677.726,4882.799,50764,0
1774027413,1,505,505,2.469041,11.811116,4.880644,4.880644,1,1797.290,4557.974,50764,0
1774027413,1,506,506,2.437935,11.449372,2.675966,2.675966,1,1701.174,4815.499,50764,0
1774027413,1,507,507,2.479516,11.935487,4.184962,4.184962,1,1707.144,4798.659,50764,0
1774027413,1,508,508,2.455369,11.650738,4.155748,4.155748,1,1691.323,4843.547,50764,0
1774027413,1,509,509,2.474497,11.875736,5.646762,5.646762,1,1692.390,4840.492,50764,0
1774027413,1,510,510,2.460372,11.709167,3.784816,3.784816,1,1678.569,4880.346,50764,0
1774027413,1,511,511,2.447559,11.560099,7.082803,7.082803,1,1700.542,4817.287,50764,0
1774027413,1,512,512,2.496742,12.142865,5.764364,5.764364,1,1681.451,4871.982,50764,0
1774027413,1,513,513,2.451507,11.605827,2.219657,2.219657,1,1707.959,4796.369,50764,0
1774027413,1,514,514,2.455384,11.650909,4.094496,4.094496,1,1706.844,4799.501,50764,0
1774027413,1,515,515,2.457349,11.673821,3.556806,3.556806,1,1698.758,4822.345,50764,0
1774027413,1,516,516,2.460176,11.706878,5.200265,5.200265,1,1679.382,4877.985,50764,0
1774027413,1,517,517,2.470211,11.824942,2.500964,2.500964,1,1705.502,4803.279,50764,0
1774027413,1,518,518,2.454623,11.642038,6.372534,6.372534,1,1923.879,4258.064,50764,0
1774027413,1,519,519,2.471322,11.838090,1.860549,1.860549,1,1945.935,4209.801,50764,0
1774027413,1,520,520,2.457871,11.679918,6.067113,6.067113,1,1950.115,4200.778,50764,0
1774027413,1,521,521,2.470817,11.832105,4.476840,4.476840,1,1834.620,4465.230,50764,0
1774027413,1,522,522,2.431305,11.373720,8.570240,8.570240,1,1947.501,4206.417,50764,0
1774027413,1,523,523,2.453136,11.624744,8.663999,8.663999,1,1859.817,4404.734,50764,0
1774027413,1,524,524,2.457997,11.681386,1.901618,1.901618,1,1798.404,4555.149,50764,0
1774027413,1,525,525,2.461005,11.716578,3.450197,3.450197,1,1780.996,4599.672,50764,0
1774027413,1,526,526,2.480863,11.951570,1.825091,1.825091,1,1785.923,4586.983,50764,0
1774027413,1,527,527,2.442270,11.499117,5.261133,5.261133,1,1828.010,4481.376,50764,0
1774027413,1,528,528,2.473908,11.868745,4.380636,4.380636,1,1848.968,4430.580,50764,0
1774027413,1,529,529,2.444935,11.529804,6.981782,6.981782,1,1818.100,4505.803,50764,0
1774027413,1,530,530,2.464825,11.761420,3.681833,3.681833,1,1770.577,4626.741,50764,0
1774027413,1,531,531,2.424105,11.292118,6.595982,6.595982,1,1718.638,4766.566,50764,0
1774027413,1,532,532,2.466638,11.782770,7.197671,7.197671,1,1690.092,4847.073,50764,0
1774027413,1,533,533,2.431690,11.378089,2.944599,2.944599,1,1757.506,4661.150,50764,0
1774027413,1,534,534,2.457028,11.670078,2.761693,2.761693,1,1718.762,4766.220,50764,0
1774027413,1,535,535,2.489584,12.056262,4.534078,4.534078,1,1697.780,4825.126,50764,0
1774027413,1,536,536,2.465588,11.770399,5.404899,5.404899,1,1717.811,4768.861,50764,0
1774027413,1,537,537,2.464379,11.756180,3.676402,3.676402,1,1717.327,4770.205,50764,0
1774027413,1,538,538,2.464931,11.762671,1.518327,1.518327,1,1767.831,4633.926,50764,0
1774027413,1,539,539,2.423677,11.287289,5.792601,5.792601,1,1695.419,4831.845,50764,0
1774027413,1,540,540,2.476088,11.894636,2.520075,2.520075,1,1706.683,4799.954,50764,0
1774027413,1,541,541,2.452353,11.615641,3.033210,3.033210,1,1698.408,4823.341,50764,0
1774027413,1,542,542,2.441793,11.493630,2.128131,2.128131,1,1709.810,4791.175,50764,0
1774027413,1,543,543,2.470820,11.832145,2.320338,2.320338,1,1712.896,4782.544,50764,0
1774027413,1,544,544,2.467155,11.788859,3.131666,3.131666,1,1731.408,4731.410,50764,0
1774027413,1,545,545,2.423562,11.285989,7.441525,7.441525,1,1711.111,4787.532,50764,0
1774027413,1,546,546,2.435774,11.424654,4.155711,4.155711,1,1713.616,4780.535,50764,0
1774027413,1,547,547,2.471367,11.838617,8.154122,8.154122,1,1698.397,4823.371,50764,0
1774027413,1,548,548,2.486574,12.020021,6.869798,6.869798,1,1710.908,4788.100,50764,0
1774027413,1,549,549,2.465015,11.763658,6.137952,6.137952,1,1701.831,4813.640,50764,0
1774027413,1,550,550,2.417648,11.219436,6.503697,6.503697,1,1716.952,4771.245,50764,0
1774027413,1,551,551,2.446944,11.552992,4.943672,4.943672,1,1707.498,4797.664,50764,0
1774027413,1,552,552,2.440977,11.484254,6.261736,6.261736,1,1687.957,4853.204,50764,0
1774027413,1,553,553,2.454877,11.645002,4.739580,4.739580,1,1703.017,4810.287,50764,0
1774027413,1,554,554,2.429847,11.357141,4.120682,4.120682,1,1696.490,4828.792,50764,0
1774027413,1,555,555,2.476724,11.902213,6.408561,6.408561,1,1700.695,4816.855,50764,0
1774027413,1,556,556,2.461702,11.724751,5.401381,5.401381,1,1696.038,4830.080,50764,0
1774027413,1,557,557,2.422575,11.274855,7.087631,7.087631,1,1701.397,4814.868,50764,0
1774027413,1,558,558,2.477076,11.906394,5.043770,5.043770,1,1697.482,4825.972,50764,0
1774027413,1,559,559,2.466269,11.778414,7.531034,7.531034,1,1721.262,4759.298,50764,0
1774027413,1,560,560,2.452098,11.612689,5.370622,5.370622,1,1699.403,4820.515,50764,0
1774027413,1,561,561,2.493862,12.107945,5.675005,5.675005,1,1690.539,4845.790,50764,0
1774027413,1,562,562,2.451248,11.602815,6.195591,6.195591,1,1702.674,4811.255,50764,0
1774027413,1,563,563,2.407288,11.103807,6.649582,6.649582,1,1786.122,4586.473,50764,0
1774027413,1,564,564,2.414515,11.184347,9.313562,9.313562,1,1794.600,4564.805,50764,0
1774027413,1,565,565,2.461401,11.721215,4.025906,4.025906,1,1809.550,4527.094,50764,0
1774027413,1,566,566,2.468128,11.800336,7.809816,7.809816,1,1730.964,4732.624,50764,0
1774027413,1,567,567,2.468760,11.807802,9.328008,9.328008,1,1743.107,4699.654,50764,0
1774027413,1,568,568,2.454514,11.640770,5.009236,5.009236,1,1825.556,4487.400,50764,0
1774027413,1,569,569,2.468275,11.802072,8.687194,8.687194,1,1915.223,4277.309,50764,0
1774027413,1,570,570,2.463143,11.741659,5.142366,5.142366,1,1777.010,4609.990,50764,0
1774027413,1,571,571,2.445035,11.530948,5.582488,5.582488,1,1963.136,4172.914,50764,0
1774027413,1,572,572,2.444042,11.519514,7.291214,7.291214,1,1727.661,4741.672,50764,0
1774027413,1,573,573,2.444065,11.519772,1.935011,1.935011,1,1691.401,4843.323,50764,0
